Nodes,50
0,0
1,0
2,0
3,0
4,0
5,1
6,1
7,1
8,1
9,1
10,2
11,2
12,2
13,2
14,2
15,3
16,3
17,3
18,3
19,3
20,4
21,4
22,4
23,4
24,4
25,5
26,5
27,5
28,5
29,5
30,6
31,6
32,6
33,6
34,6
35,7
36,7
37,7
38,7
39,7
40,8
41,8
42,8
43,8
44,8
45,9
46,9
47,9
48,9
49,9
Arcs,490
0,4,9,0.01568,7842.15656,10000,396.06851300577694
1,9,4,0.01568,7842.15656,10000,396.06851300577694
2,4,14,0.01843,9214.67066,10000,465.3874072356063
3,14,4,0.01843,9214.67066,10000,465.3874072356063
4,4,19,0.01845,9225.41558,10000,465.93007968619605
5,19,4,0.01845,9225.41558,10000,465.93007968619605
6,4,24,0.02239,11196.57736,10000,565.4837051867236
7,24,4,0.02239,11196.57736,10000,565.4837051867236
8,4,29,0.02807,14035.94834,10000,708.886280016735
9,29,4,0.02807,14035.94834,10000,708.886280016735
10,4,34,0.03308,16539.60231,10000,835.3334500796349
11,34,4,0.03308,16539.60231,10000,835.3334500796349
12,4,39,0.01872,9357.97317,10000,472.6249073714039
13,39,4,0.01872,9357.97317,10000,472.6249073714039
14,4,44,0.0247,12350.83802,10000,623.779697752882
15,44,4,0.0247,12350.83802,10000,623.779697752882
16,4,49,0.01479,7394.70739,10000,373.47007022479556
17,49,4,0.01479,7394.70739,10000,373.47007022479556
18,9,14,0.02788,13938.18974,10000,703.9489769300236
19,14,9,0.02788,13938.18974,10000,703.9489769300236
20,9,19,0.0054,2698.55497,10000,136.29065481621944
21,19,9,0.0054,2698.55497,10000,136.29065481621944
22,9,24,0.00705,3522.56541,10000,177.90734381187988
23,24,9,0.00705,3522.56541,10000,177.90734381187988
24,9,29,0.02944,14719.92262,10000,743.4304353353543
25,29,9,0.02944,14719.92262,10000,743.4304353353543
26,9,34,0.02152,10760.5052,10000,543.4598584402478
27,34,9,0.02152,10760.5052,10000,543.4598584402478
28,9,39,0.00699,3495.99065,10000,176.56518436988472
29,39,9,0.00699,3495.99065,10000,176.56518436988472
30,9,44,0.00918,4589.23,10000,231.7792929557802
31,44,9,0.00918,4589.23,10000,231.7792929557802
32,9,49,0.01603,8012.70471,10000,404.68205604085256
33,49,9,0.01603,8012.70471,10000,404.68205604085256
34,14,19,0.0269,13451.43332,10000,679.3653192365528
35,19,14,0.0269,13451.43332,10000,679.3653192365528
36,14,24,0.03199,15995.43003,10000,807.8500015692938
37,24,14,0.03199,15995.43003,10000,807.8500015692938
38,14,29,0.01531,7652.9038,10000,386.51029267770696
39,29,14,0.01531,7652.9038,10000,386.51029267770696
40,14,34,0.03406,17032.45969,10000,860.2252370469757
41,34,14,0.03406,17032.45969,10000,860.2252370469757
42,14,39,0.02584,12919.49768,10000,652.4998828153177
43,39,14,0.02584,12919.49768,10000,652.4998828153177
44,14,44,0.03429,17143.103,10000,865.8132826651146
45,44,14,0.03429,17143.103,10000,865.8132826651146
46,14,49,0.03315,16576.22555,10000,837.1831083589445
47,49,14,0.03315,16576.22555,10000,837.1831083589445
48,19,24,0.00509,2544.23143,10000,128.4965369930788
49,24,19,0.00509,2544.23143,10000,128.4965369930788
50,19,29,0.02578,12888.56551,10000,650.9376520312006
51,29,19,0.02578,12888.56551,10000,650.9376520312006
52,19,34,0.01628,8141.44162,10000,411.1839200025091
53,34,19,0.01628,8141.44162,10000,411.1839200025091
54,19,39,0.00181,906.77478,10000,45.79670599608753
55,39,19,0.00181,906.77478,10000,45.79670599608753
56,19,44,0.00741,3702.62933,10000,187.0014813580298
57,44,19,0.00741,3702.62933,10000,187.0014813580298
58,19,49,0.02134,10669.0851,10000,538.8426819952147
59,49,19,0.02134,10669.0851,10000,538.8426819952147
60,24,29,0.03018,15089.28769,10000,762.0852368776045
61,29,24,0.03018,15089.28769,10000,762.0852368776045
62,24,34,0.01616,8077.64281,10000,407.9617579046675
63,34,24,0.01616,8077.64281,10000,407.9617579046675
64,24,39,0.00637,3187.16255,10000,160.96780531247737
65,39,24,0.00637,3187.16255,10000,160.96780531247737
66,24,44,0.0024,1199.69225,10000,60.59051764164231
67,44,24,0.0024,1199.69225,10000,60.59051764164231
68,24,49,0.02221,11103.26876,10000,560.7711492823776
69,49,24,0.02221,11103.26876,10000,560.7711492823776
70,29,34,0.02469,12345.45283,10000,623.5077189307593
71,34,29,0.02469,12345.45283,10000,623.5077189307593
72,29,39,0.02407,12033.75806,10000,607.7655583412322
73,39,29,0.02407,12033.75806,10000,607.7655583412322
74,29,44,0.0319,15948.00037,10000,805.4545639224035
75,44,29,0.0319,15948.00037,10000,805.4545639224035
76,29,49,0.0408,20401.01807,10000,1030.3544480975895
77,49,29,0.0408,20401.01807,10000,1030.3544480975895
78,34,39,0.01515,7574.79141,10000,382.5652229347605
79,39,34,0.01515,7574.79141,10000,382.5652229347605
80,34,44,0.01589,7943.70487,10000,401.1972157520062
81,44,34,0.01589,7943.70487,10000,401.1972157520062
82,34,49,0.03755,18773.1148,10000,948.1371112024337
83,49,34,0.03755,18773.1148,10000,948.1371112024337
84,39,44,0.00852,4259.27996,10000,215.11514934838573
85,44,39,0.00852,4259.27996,10000,215.11514934838573
86,39,49,0.02273,11364.18181,10000,573.948576505209
87,49,39,0.02273,11364.18181,10000,573.948576505209
88,44,49,0.02365,11826.39159,10000,597.2925044221654
89,49,44,0.02365,11826.39159,10000,597.2925044221654
90,4,3,0.00142,707.87404,10000,35.75121394595016
91,0,4,0.00036,181.25444,10000,9.154264658826044
92,4,0,0.00036,181.25444,10000,9.154264658826044
93,1,4,0.00035,176.80304,10000,8.929446257552907
94,2,4,0.00131,653.65225,10000,33.01273975767482
95,5,9,0.00146,732.40048,10000,36.989922988965105
96,9,6,0.00039,197.48016,10000,9.973745706252148
97,7,9,0.00041,202.5127,10000,10.227914023072586
98,9,7,0.00041,202.5127,10000,10.227914023072586
99,8,9,0.00116,579.88859,10000,29.287302674023007
100,14,12,0.00096,480.57617,10000,24.271523553568585
101,10,14,0.00563,2817.14579,10000,142.28009048030592
102,13,14,0.00037,186.27769,10000,9.407964040653649
103,14,11,0.00255,1272.66621,10000,64.27607115986072
104,18,19,0.00023,114.16721,10000,5.766020482939461
105,19,18,0.00023,114.16721,10000,5.766020482939461
106,16,19,0.00277,1386.61506,10000,70.03106372010716
107,19,16,0.00277,1386.61506,10000,70.03106372010716
108,17,19,0.00281,1406.30795,10000,71.02565393043105
109,19,15,0.00111,554.99645,10000,28.030123907609468
110,24,23,0.00141,706.71302,10000,35.69257693914916
