Nodes,50
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
Arcs,1960
0,41,49,0.00044,218.0984,10000,11.015070714831296
1,49,41,0.00044,218.0984,10000,11.015070714831296
2,47,49,0.00082,409.30262,10000,20.67184940233287
3,49,47,0.00082,409.30262,10000,20.67184940233287
4,49,40,0.00022,109.92075,10000,5.551553177687505
5,22,49,0.00253,1266.80028,10000,63.979812023563035
6,49,22,0.00253,1266.80028,10000,63.979812023563035
7,17,49,0.0022,1100.6151,10000,55.58662105829633
8,49,17,0.0022,1100.6151,10000,55.58662105829633
9,11,49,7e-05,33.05993,10000,1.6696933732951469
10,49,11,7e-05,33.05993,10000,1.6696933732951469
11,6,49,2e-05,8.46989,10000,0.427772448844142
12,49,6,2e-05,8.46989,10000,0.427772448844142
13,38,49,0.0001,51.16401,10000,2.5840409231790735
14,49,38,0.0001,51.16401,10000,2.5840409231790735
15,23,49,1e-05,4.07828,10000,0.20597388967988464
16,49,23,1e-05,4.07828,10000,0.20597388967988464
17,35,49,0.00044,219.0885,10000,11.065075939032795
18,49,35,0.00044,219.0885,10000,11.065075939032795
19,20,49,1e-05,4.51214,10000,0.22788601422390112
20,49,20,1e-05,4.51214,10000,0.22788601422390112
21,46,49,0.00056,279.26446,10000,14.104265553141255
22,49,46,0.00056,279.26446,10000,14.104265553141255
23,10,49,0.00271,1353.95866,10000,68.38175057194321
24,39,49,0.00073,366.2937,10000,18.49968172537351
25,49,39,0.00073,366.2937,10000,18.49968172537351
26,14,49,7e-05,37.48487,10000,1.8931752012308203
27,49,14,7e-05,37.48487,10000,1.8931752012308203
28,48,49,0.00061,304.11474,10000,15.359330286694588
29,49,48,0.00061,304.11474,10000,15.359330286694588
30,43,49,0.0022,1099.3976,10000,55.52513121540161
31,49,43,0.0022,1099.3976,10000,55.52513121540161
32,4,49,0.00268,1342.36616,10000,67.79627074424073
33,49,4,0.00268,1342.36616,10000,67.79627074424073
34,44,49,0.00206,1031.57474,10000,52.099734478650575
35,49,44,0.00206,1031.57474,10000,52.099734478650575
36,49,28,0.00288,1438.51982,10000,72.65251633389698
37,18,49,0.00021,107.19521,10000,5.413899710133065
38,49,18,0.00021,107.19521,10000,5.413899710133065
39,33,49,0.00032,158.73162,10000,8.016748564655051
40,49,33,0.00032,158.73162,10000,8.016748564655051
41,2,49,0.00121,606.62297,10000,30.637523872676294
42,49,2,0.00121,606.62297,10000,30.637523872676294
43,26,49,0.00038,188.18088,10000,9.504084729821438
44,49,26,0.00038,188.18088,10000,9.504084729821438
45,31,49,2e-05,9.99859,10000,0.5049793301162321
46,49,31,2e-05,9.99859,10000,0.5049793301162321
47,25,49,0.00145,722.63566,10000,36.496750391378804
48,49,25,0.00145,722.63566,10000,36.496750391378804
49,8,49,0.00169,844.47379,10000,42.6501914311527
50,0,49,1e-05,4.38774,10000,0.2216029948777013
51,49,0,1e-05,4.38774,10000,0.2216029948777013
52,32,49,0.00209,1045.94865,10000,52.82568962615003
53,49,32,0.00209,1045.94865,10000,52.82568962615003
54,13,49,0.00132,661.05872,10000,33.38680384032117
55,49,13,0.00132,661.05872,10000,33.38680384032117
56,45,49,0.0001,48.41602,10000,2.4452537148550695
57,49,45,0.0001,48.41602,10000,2.4452537148550695
58,16,49,0.00218,1087.80659,10000,54.9397269817633
59,49,16,0.00218,1087.80659,10000,54.9397269817633
60,36,49,0.00027,136.33972,10000,6.885844298592994
61,49,36,0.00027,136.33972,10000,6.885844298592994
62,49,5,0.00032,158.11352,10000,7.985531228526026
63,24,49,0.00393,1965.72767,10000,99.27917542521726
64,49,24,0.00393,1965.72767,10000,99.27917542521726
65,15,49,0.00266,1328.25717,10000,67.08369534609912
66,49,15,0.00266,1328.25717,10000,67.08369534609912
67,30,49,0.00053,264.61482,10000,13.364384992669605
68,49,30,0.00053,264.61482,10000,13.364384992669605
69,49,3,0.00106,530.36673,10000,26.786198657646707
70,49,42,0.00013,63.24289,10000,3.194085461166229
71,1,49,0.00029,147.22934,10000,7.435825418033934
72,21,49,0.00096,478.60087,10000,24.171761159809055
73,49,21,0.00096,478.60087,10000,24.171761159809055
74,19,49,0.00089,445.40333,10000,22.49511766364945
75,49,19,0.00089,445.40333,10000,22.49511766364945
76,9,49,0.00214,1068.92291,10000,53.98600533172304
77,49,9,0.00214,1068.92291,10000,53.98600533172304
78,29,49,0.00174,870.87139,10000,43.98340346276905
79,49,29,0.00174,870.87139,10000,43.98340346276905
80,37,49,0.00102,510.21718,10000,25.76854443907655
81,49,37,0.00102,510.21718,10000,25.76854443907655
82,12,49,0.00229,1144.44717,10000,57.80036214607667
83,49,12,0.00229,1144.44717,10000,57.80036214607667
84,34,49,0.0026,1299.13964,10000,65.613113064323
85,49,34,0.0026,1299.13964,10000,65.613113064323
86,7,49,0.00156,780.30756,10000,39.40947273857674
87,49,7,0.00156,780.30756,10000,39.40947273857674
88,27,49,0.00121,602.67637,10000,30.43820072784516
89,49,27,0.00121,602.67637,10000,30.43820072784516
90,22,45,0.00256,1278.86791,10000,64.58928856110882
91,45,22,0.00256,1278.86791,10000,64.58928856110882
92,6,12,0.00231,1152.89007,10000,58.22677130897456
93,12,6,0.00231,1152.89007,10000,58.22677130897456
94,15,24,0.00276,1379.42969,10000,69.66816593557323
95,24,15,0.00276,1379.42969,10000,69.66816593557323
96,34,43,0.00276,1377.71806,10000,69.58172042600084
97,43,34,0.00276,1377.71806,10000,69.58172042600084
98,2,43,0.00101,506.96242,10000,25.604162622293174
99,43,2,0.00101,506.96242,10000,25.604162622293174
100,0,18,0.00022,108.06695,10000,5.45792683790679
101,18,0,0.00022,108.06695,10000,5.45792683790679
102,20,32,0.0021,1050.46042,10000,53.05355640259226
103,32,20,0.0021,1050.46042,10000,53.05355640259226
104,1,9,0.00233,1166.01866,10000,58.88983128687996
105,3,14,0.00099,495.89066,10000,25.04498303831999
106,14,3,0.00099,495.89066,10000,25.04498303831999
107,13,28,0.00161,803.4519,10000,40.57837883889877
108,28,13,0.00161,803.4519,10000,40.57837883889877
109,22,25,0.00262,1310.17673,10000,66.1705419787208
110,17,26,0.00258,1288.68215,10000,65.08495694785593
111,26,17,0.00258,1288.68215,10000,65.08495694785593
112,8,19,0.00258,1289.8644,10000,65.14466671769499
113,19,8,0.00258,1289.8644,10000,65.14466671769499
114,23,32,0.00208,1042.11374,10000,52.63200727464247
115,32,23,0.00208,1042.11374,10000,52.63200727464247
116,31,33,0.0003,149.97015,10000,7.574250033515921
117,33,31,0.0003,149.97015,10000,7.574250033515921
118,2,18,0.00103,515.09609,10000,26.014953796936958
119,18,2,0.00103,515.09609,10000,26.014953796936958
120,7,14,0.00162,811.61368,10000,40.99058979728573
121,14,7,0.00162,811.61368,10000,40.99058979728573
122,18,5,0.00031,156.41162,10000,7.89957697696298
123,6,17,0.00218,1092.14584,10000,55.15888088762042
124,17,6,0.00218,1092.14584,10000,55.15888088762042
125,19,25,0.00222,1108.25166,10000,55.97230595166207
126,25,19,0.00222,1108.25166,10000,55.97230595166207
127,23,41,0.00043,216.10121,10000,10.914202478677018
128,41,23,0.00043,216.10121,10000,10.914202478677018
129,18,43,0.002,999.52518,10000,50.48106955749366
130,43,18,0.002,999.52518,10000,50.48106955749366
131,2,6,0.0012,600.6385,10000,30.335277587127102
132,6,2,0.0012,600.6385,10000,30.335277587127102
133,2,39,0.00113,565.22004,10000,28.546466567381106
134,29,37,0.00193,964.29246,10000,48.701639361556644
135,37,29,0.00193,964.29246,10000,48.701639361556644
136,17,25,0.00093,463.8607,10000,23.427308142024817
137,25,17,0.00093,463.8607,10000,23.427308142024817
138,33,35,0.00058,288.31251,10000,14.561237918487173
139,35,33,0.00058,288.31251,10000,14.561237918487173
140,35,45,0.00053,264.35521,10000,13.351273021113956
141,45,35,0.00053,264.35521,10000,13.351273021113956
142,14,37,0.00107,534.59054,10000,26.99952239882387
143,37,14,0.00107,534.59054,10000,26.99952239882387
144,4,15,0.00258,1290.92974,10000,65.19847169032671
145,15,4,0.00258,1290.92974,10000,65.19847169032671
146,12,45,0.00219,1097.06784,10000,55.4074666378708
147,45,12,0.00219,1097.06784,10000,55.4074666378708
148,0,25,0.00144,718.31888,10000,36.278731382106564
149,25,0,0.00144,718.31888,10000,36.278731382106564
150,34,6,0.00258,1291.01741,10000,65.20289942895552
151,14,12,0.00225,1126.17277,10000,56.877412708363046
152,0,34,0.00259,1294.82572,10000,65.3952381947223
153,34,0,0.00259,1294.82572,10000,65.3952381947223
154,3,44,0.00303,1515.74054,10000,76.55255251788817
155,44,3,0.00303,1515.74054,10000,76.55255251788817
156,18,36,0.00014,71.87132,10000,3.62986474224775
157,18,45,0.00024,117.92658,10000,5.955887993491677
158,45,18,0.00024,117.92658,10000,5.955887993491677
159,0,1,0.00029,145.31521,10000,7.339151802533851
160,33,43,0.00188,941.66294,10000,47.55873428960966
161,43,33,0.00188,941.66294,10000,47.55873428960966
162,23,35,0.00045,222.92956,10000,11.259068615286905
163,35,23,0.00045,222.92956,10000,11.259068615286905
164,22,2,0.0014,701.98424,10000,35.453749456294794
165,35,4,0.00268,1340.13166,10000,67.6834173348825
